order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-09639,2022-10-15,2022,Q4,10,October,Europe,United Kingdom,Clothing,Accessories,Corporate,4,47.35,189.4,140.34,49.06,25.9
ORD-09640,2024-06-21,2024,Q2,6,June,Asia Pacific,China,Furniture,Chairs,Small Business,2,762.9,1525.8,913.32,612.48,40.14
ORD-09641,2023-02-08,2023,Q1,2,February,Latin America,Chile,Clothing,Shirts,Small Business,19,62.89,1194.91,858.96,335.95,28.12
ORD-09642,2024-07-21,2024,Q3,7,July,Europe,Italy,Clothing,Pants,Consumer,18,50.54,909.72,622.23,287.49,31.6
ORD-09643,2023-03-30,2023,Q1,3,March,North America,United States,Office Supplies,Notebooks,Corporate,3,18.23,54.69,38.1,16.59,30.33
ORD-09644,2024-06-30,2024,Q2,6,June,North America,Canada,Electronics,Tablets,Corporate,6,820.37,4922.22,2588.12,2334.1,47.42
ORD-09645,2024-06-11,2024,Q2,6,June,Latin America,Chile,Electronics,Accessories,Home Office,2,76.63,153.26,81.1,72.16,47.08
ORD-09646,2022-11-25,2022,Q4,11,November,Latin America,Chile,Clothing,Pants,Consumer,1,54.49,54.49,26.22,28.27,51.88
ORD-09647,2024-08-23,2024,Q3,8,August,Asia Pacific,South Korea,Clothing,Accessories,Consumer,15,41.68,625.2,364.72,260.48,41.66
ORD-09648,2023-12-22,2023,Q4,12,December,Europe,Germany,Furniture,Chairs,Corporate,19,442.16,8401.04,4691.84,3709.2,44.15
ORD-09649,2023-11-19,2023,Q4,11,November,Europe,Italy,Clothing,Shoes,Corporate,19,187.39,3560.41,2452.18,1108.23,31.13
ORD-09650,2024-04-15,2024,Q2,4,April,North America,Mexico,Electronics,Smartphones,Home Office,11,617.41,6791.51,3640.29,3151.22,46.4
ORD-09651,2023-10-28,2023,Q4,10,October,Asia Pacific,Japan,Clothing,Pants,Home Office,12,115.2,1382.4,645.34,737.06,53.32
ORD-09652,2024-11-14,2024,Q4,11,November,North America,Canada,Clothing,Accessories,Small Business,16,73.59,1177.44,582.57,594.87,50.52
ORD-09653,2024-12-28,2024,Q4,12,December,Latin America,Argentina,Clothing,Shirts,Home Office,4,97.16,388.64,175.1,213.54,54.95
ORD-09654,2023-02-15,2023,Q1,2,February,Asia Pacific,Australia,Office Supplies,Organizers,Corporate,20,59.8,1196.0,655.71,540.29,45.17
ORD-09655,2023-10-25,2023,Q4,10,October,North America,United States,Electronics,Audio,Small Business,7,88.44,619.08,286.24,332.84,53.76
ORD-09656,2022-03-06,2022,Q1,3,March,Latin America,Argentina,Furniture,Chairs,Small Business,13,658.35,8558.55,4741.62,3816.93,44.6
ORD-09657,2023-04-06,2023,Q2,4,April,Latin America,Argentina,Office Supplies,Paper,Consumer,2,45.43,90.86,55.04,35.82,39.42
ORD-09658,2022-01-23,2022,Q1,1,January,Latin America,Brazil,Office Supplies,Organizers,Small Business,7,10.36,72.52,45.74,26.78,36.93
ORD-09659,2023-09-06,2023,Q3,9,September,Asia Pacific,Japan,Furniture,Desks,Home Office,18,330.55,5949.9,2986.02,2963.88,49.81
ORD-09660,2023-08-30,2023,Q3,8,August,Latin America,Brazil,Office Supplies,Notebooks,Consumer,11,8.27,90.97,65.12,25.85,28.42
ORD-09661,2022-11-22,2022,Q4,11,November,Asia Pacific,China,Office Supplies,Organizers,Small Business,3,14.44,43.32,32.12,11.2,25.85
ORD-09662,2024-04-18,2024,Q2,4,April,North America,United States,Electronics,Smartphones,Small Business,18,717.04,12906.72,9322.37,3584.35,27.77
ORD-09663,2022-07-31,2022,Q3,7,July,Europe,Italy,Office Supplies,Organizers,Small Business,11,17.27,189.97,113.43,76.54,40.29
ORD-09664,2022-07-24,2022,Q3,7,July,Europe,Italy,Electronics,Tablets,Corporate,10,310.12,3101.2,2168.77,932.43,30.07
ORD-09665,2024-10-16,2024,Q4,10,October,Asia Pacific,India,Electronics,Audio,Consumer,14,419.88,5878.32,3169.78,2708.54,46.08
ORD-09666,2023-02-27,2023,Q1,2,February,Latin America,Argentina,Electronics,Audio,Consumer,2,315.81,631.62,359.98,271.64,43.01
ORD-09667,2022-06-20,2022,Q2,6,June,Europe,Italy,Electronics,Tablets,Consumer,1,687.1,687.1,367.14,319.96,46.57
ORD-09668,2022-04-19,2022,Q2,4,April,Latin America,Argentina,Furniture,Chairs,Home Office,15,668.79,10031.85,6009.93,4021.92,40.09
ORD-09669,2022-02-10,2022,Q1,2,February,North America,Mexico,Electronics,Accessories,Home Office,13,15.22,197.86,125.65,72.21,36.5
ORD-09670,2022-06-02,2022,Q2,6,June,Asia Pacific,South Korea,Office Supplies,Pens,Consumer,17,20.55,349.35,248.65,100.7,28.82
ORD-09671,2024-08-11,2024,Q3,8,August,Asia Pacific,India,Furniture,Chairs,Home Office,11,639.84,7038.24,4893.59,2144.65,30.47
ORD-09672,2023-02-13,2023,Q1,2,February,Latin America,Argentina,Electronics,Audio,Consumer,7,473.99,3317.93,1567.38,1750.55,52.76
ORD-09673,2024-03-06,2024,Q1,3,March,Asia Pacific,China,Furniture,Lighting,Home Office,9,62.48,562.32,362.18,200.14,35.59
ORD-09674,2024-06-10,2024,Q2,6,June,Europe,France,Clothing,Pants,Corporate,16,105.12,1681.92,1144.23,537.69,31.97
ORD-09675,2024-05-03,2024,Q2,5,May,Europe,United Kingdom,Office Supplies,Organizers,Small Business,6,51.94,311.64,180.76,130.88,42.0
ORD-09676,2024-01-29,2024,Q1,1,January,Europe,United Kingdom,Furniture,Desks,Small Business,15,424.87,6373.05,3874.62,2498.43,39.2
ORD-09677,2022-03-18,2022,Q1,3,March,Latin America,Chile,Clothing,Jackets,Consumer,19,315.82,6000.58,4487.11,1513.47,25.22
ORD-09678,2023-09-20,2023,Q3,9,September,Asia Pacific,South Korea,Furniture,Shelving,Home Office,10,264.37,2643.7,1775.1,868.6,32.86
ORD-09679,2022-05-22,2022,Q2,5,May,Latin America,Chile,Office Supplies,Pens,Home Office,19,11.01,209.19,124.28,84.91,40.59
ORD-09680,2023-06-11,2023,Q2,6,June,Latin America,Chile,Electronics,Laptops,Consumer,11,1859.03,20449.33,14335.2,6114.13,29.9
ORD-09681,2022-10-18,2022,Q4,10,October,Latin America,Brazil,Clothing,Accessories,Consumer,18,42.12,758.16,366.59,391.57,51.65
ORD-09682,2023-03-11,2023,Q1,3,March,North America,Mexico,Clothing,Pants,Home Office,17,141.19,2400.23,1189.64,1210.59,50.44
ORD-09683,2022-01-02,2022,Q1,1,January,Europe,Germany,Clothing,Shoes,Small Business,1,283.3,283.3,209.42,73.88,26.08
ORD-09684,2024-12-15,2024,Q4,12,December,Europe,Spain,Office Supplies,Binders,Small Business,2,19.5,39.0,21.6,17.4,44.62
ORD-09685,2024-12-07,2024,Q4,12,December,North America,Canada,Furniture,Lighting,Corporate,20,239.92,4798.4,2926.69,1871.71,39.01
ORD-09686,2022-06-20,2022,Q2,6,June,Latin America,Chile,Clothing,Shoes,Consumer,10,124.93,1249.3,933.42,315.88,25.28
ORD-09687,2023-03-05,2023,Q1,3,March,North America,Canada,Clothing,Pants,Consumer,15,109.48,1642.2,762.4,879.8,53.57
ORD-09688,2023-01-19,2023,Q1,1,January,Europe,Spain,Furniture,Lighting,Consumer,19,240.11,4562.09,3289.6,1272.49,27.89
ORD-09689,2024-12-31,2024,Q4,12,December,Asia Pacific,Australia,Clothing,Jackets,Home Office,15,302.32,4534.8,2571.39,1963.41,43.3
ORD-09690,2023-03-01,2023,Q1,3,March,North America,Canada,Office Supplies,Paper,Consumer,12,29.12,349.44,232.06,117.38,33.59
ORD-09691,2024-09-24,2024,Q3,9,September,Asia Pacific,South Korea,Clothing,Shirts,Consumer,12,107.46,1289.52,696.07,593.45,46.02
ORD-09692,2024-01-07,2024,Q1,1,January,North America,Mexico,Clothing,Accessories,Consumer,12,34.54,414.48,247.65,166.83,40.25
ORD-09693,2024-11-10,2024,Q4,11,November,Asia Pacific,Australia,Office Supplies,Paper,Consumer,18,8.59,154.62,98.01,56.61,36.61
ORD-09694,2024-12-18,2024,Q4,12,December,Europe,United Kingdom,Electronics,Smartphones,Small Business,12,523.54,6282.48,3825.74,2456.74,39.1
ORD-09695,2024-09-07,2024,Q3,9,September,North America,Canada,Clothing,Pants,Consumer,15,119.9,1798.5,1072.46,726.04,40.37
ORD-09696,2022-08-14,2022,Q3,8,August,North America,Mexico,Electronics,Smartphones,Consumer,12,750.98,9011.76,6661.43,2350.33,26.08
ORD-09697,2023-07-07,2023,Q3,7,July,North America,United States,Electronics,Smartphones,Consumer,14,1150.85,16111.9,10177.57,5934.33,36.83
ORD-09698,2024-03-09,2024,Q1,3,March,Europe,Germany,Furniture,Lighting,Corporate,7,173.5,1214.5,590.22,624.28,51.4
ORD-09699,2024-01-11,2024,Q1,1,January,North America,Canada,Furniture,Shelving,Corporate,5,273.66,1368.3,1009.93,358.37,26.19
ORD-09700,2022-11-23,2022,Q4,11,November,Europe,Italy,Office Supplies,Paper,Small Business,10,19.88,198.8,103.4,95.4,47.99
ORD-09701,2023-09-19,2023,Q3,9,September,Asia Pacific,Australia,Office Supplies,Binders,Home Office,4,17.06,68.24,34.85,33.39,48.93
ORD-09702,2024-07-02,2024,Q3,7,July,North America,Mexico,Furniture,Lighting,Home Office,7,93.3,653.1,321.1,332.0,50.83
ORD-09703,2022-07-29,2022,Q3,7,July,Asia Pacific,Japan,Furniture,Chairs,Home Office,9,665.71,5991.39,4338.82,1652.57,27.58
ORD-09704,2024-12-23,2024,Q4,12,December,Latin America,Chile,Electronics,Audio,Small Business,10,400.34,4003.4,2264.36,1739.04,43.44
ORD-09705,2023-06-24,2023,Q2,6,June,North America,Mexico,Electronics,Accessories,Consumer,9,25.15,226.35,159.09,67.26,29.72
ORD-09706,2024-02-17,2024,Q1,2,February,Europe,Germany,Electronics,Audio,Corporate,8,132.13,1057.04,752.87,304.17,28.78
ORD-09707,2022-08-13,2022,Q3,8,August,North America,Canada,Electronics,Audio,Corporate,10,356.33,3563.3,2533.25,1030.05,28.91
ORD-09708,2024-05-09,2024,Q2,5,May,North America,Mexico,Electronics,Tablets,Consumer,14,430.55,6027.7,3318.34,2709.36,44.95
ORD-09709,2023-12-07,2023,Q4,12,December,Latin America,Colombia,Electronics,Tablets,Home Office,15,471.81,7077.15,3698.34,3378.81,47.74
ORD-09710,2023-12-07,2023,Q4,12,December,Latin America,Colombia,Clothing,Jackets,Small Business,3,191.37,574.11,396.4,177.71,30.95
ORD-09711,2023-04-07,2023,Q2,4,April,Asia Pacific,China,Clothing,Jackets,Small Business,8,127.88,1023.04,696.42,326.62,31.93
ORD-09712,2022-06-19,2022,Q2,6,June,Latin America,Colombia,Clothing,Shoes,Corporate,2,286.69,573.38,380.72,192.66,33.6
ORD-09713,2023-10-29,2023,Q4,10,October,Europe,Spain,Electronics,Accessories,Home Office,16,71.15,1138.4,584.85,553.55,48.63
ORD-09714,2023-06-04,2023,Q2,6,June,Europe,Italy,Clothing,Accessories,Corporate,14,15.93,223.02,144.58,78.44,35.17
ORD-09715,2024-12-13,2024,Q4,12,December,Europe,Spain,Furniture,Chairs,Small Business,12,131.67,1580.04,920.2,659.84,41.76
ORD-09716,2024-08-13,2024,Q3,8,August,North America,Mexico,Clothing,Shoes,Consumer,9,262.98,2366.82,1416.67,950.15,40.14
ORD-09717,2023-10-27,2023,Q4,10,October,North America,United States,Electronics,Tablets,Home Office,20,811.86,16237.2,7656.87,8580.33,52.84
ORD-09718,2024-01-31,2024,Q1,1,January,Latin America,Brazil,Clothing,Shoes,Consumer,13,116.68,1516.84,1041.7,475.14,31.32
ORD-09719,2024-07-04,2024,Q3,7,July,Asia Pacific,South Korea,Office Supplies,Notebooks,Corporate,20,21.18,423.6,297.29,126.31,29.82
ORD-09720,2022-11-17,2022,Q4,11,November,North America,Mexico,Electronics,Audio,Small Business,9,298.94,2690.46,1830.77,859.69,31.95
ORD-09721,2023-09-28,2023,Q3,9,September,Europe,Germany,Office Supplies,Organizers,Consumer,8,56.63,453.04,281.65,171.39,37.83
ORD-09722,2023-11-15,2023,Q4,11,November,North America,Mexico,Electronics,Tablets,Small Business,15,373.81,5607.15,3250.99,2356.16,42.02
ORD-09723,2024-08-30,2024,Q3,8,August,Europe,Germany,Office Supplies,Binders,Corporate,13,8.58,111.54,70.81,40.73,36.52
ORD-09724,2023-01-04,2023,Q1,1,January,Asia Pacific,Japan,Office Supplies,Paper,Corporate,10,35.18,351.8,167.1,184.7,52.5
ORD-09725,2023-07-16,2023,Q3,7,July,Latin America,Brazil,Furniture,Cabinets,Home Office,3,289.77,869.31,647.17,222.14,25.55
ORD-09726,2023-07-05,2023,Q3,7,July,North America,Mexico,Office Supplies,Paper,Consumer,13,17.16,223.08,132.51,90.57,40.6
ORD-09727,2024-08-27,2024,Q3,8,August,Europe,Italy,Clothing,Accessories,Small Business,11,17.14,188.54,117.37,71.17,37.75
ORD-09728,2023-12-27,2023,Q4,12,December,Europe,United Kingdom,Furniture,Cabinets,Home Office,15,207.49,3112.35,2282.17,830.18,26.67
ORD-09729,2024-02-17,2024,Q1,2,February,Asia Pacific,India,Electronics,Accessories,Corporate,15,76.48,1147.2,734.63,412.57,35.96
ORD-09730,2022-05-18,2022,Q2,5,May,Asia Pacific,India,Clothing,Pants,Corporate,1,76.93,76.93,53.49,23.44,30.47
ORD-09731,2022-06-17,2022,Q2,6,June,Europe,Germany,Furniture,Lighting,Corporate,19,143.95,2735.05,1900.81,834.24,30.5
ORD-09732,2023-10-03,2023,Q4,10,October,Europe,France,Office Supplies,Organizers,Small Business,18,55.37,996.66,724.95,271.71,27.26
ORD-09733,2022-01-31,2022,Q1,1,January,Europe,France,Electronics,Smartphones,Home Office,9,1041.83,9376.47,6606.03,2770.44,29.55
ORD-09734,2023-09-30,2023,Q3,9,September,North America,Mexico,Clothing,Shirts,Small Business,13,81.98,1065.74,691.27,374.47,35.14
ORD-09735,2023-11-24,2023,Q4,11,November,Asia Pacific,South Korea,Furniture,Chairs,Small Business,9,162.18,1459.62,912.46,547.16,37.49
ORD-09736,2022-08-29,2022,Q3,8,August,Asia Pacific,China,Office Supplies,Pens,Corporate,17,19.56,332.52,176.12,156.4,47.03
ORD-09737,2023-06-11,2023,Q2,6,June,Latin America,Chile,Furniture,Lighting,Small Business,4,49.39,197.56,142.23,55.33,28.01
ORD-09738,2024-06-20,2024,Q2,6,June,North America,Mexico,Furniture,Lighting,Small Business,2,276.35,552.7,280.91,271.79,49.17
ORD-09739,2024-11-25,2024,Q4,11,November,Europe,Germany,Clothing,Jackets,Corporate,5,303.35,1516.75,1026.38,490.37,32.33
ORD-09740,2023-07-24,2023,Q3,7,July,North America,Canada,Office Supplies,Binders,Small Business,7,24.06,168.42,123.15,45.27,26.88
ORD-09741,2024-05-28,2024,Q2,5,May,North America,Canada,Clothing,Shirts,Consumer,13,36.49,474.37,278.99,195.38,41.19
ORD-09742,2023-11-07,2023,Q4,11,November,Latin America,Argentina,Clothing,Accessories,Corporate,7,25.63,179.41,110.8,68.61,38.24
ORD-09743,2023-05-20,2023,Q2,5,May,North America,United States,Office Supplies,Binders,Small Business,13,21.74,282.62,207.53,75.09,26.57
ORD-09744,2023-02-02,2023,Q1,2,February,Latin America,Brazil,Electronics,Audio,Home Office,7,280.97,1966.79,1049.28,917.51,46.65
ORD-09745,2024-02-04,2024,Q1,2,February,North America,Canada,Clothing,Accessories,Consumer,7,69.46,486.22,243.13,243.09,50.0
ORD-09746,2022-05-12,2022,Q2,5,May,Europe,United Kingdom,Office Supplies,Notebooks,Corporate,6,25.42,152.52,69.76,82.76,54.26
ORD-09747,2022-11-09,2022,Q4,11,November,Asia Pacific,Australia,Clothing,Shirts,Home Office,9,42.25,380.25,230.79,149.46,39.31
ORD-09748,2022-01-18,2022,Q1,1,January,Asia Pacific,Japan,Office Supplies,Organizers,Home Office,6,32.42,194.52,117.67,76.85,39.51
ORD-09749,2023-03-28,2023,Q1,3,March,Asia Pacific,Japan,Office Supplies,Binders,Small Business,12,6.13,73.56,52.08,21.48,29.2
ORD-09750,2023-05-19,2023,Q2,5,May,Europe,Italy,Furniture,Desks,Corporate,14,586.57,8211.98,3790.96,4421.02,53.84
ORD-09751,2024-02-15,2024,Q1,2,February,Latin America,Argentina,Electronics,Tablets,Corporate,16,358.83,5741.28,3347.51,2393.77,41.69
ORD-09752,2024-04-24,2024,Q2,4,April,Latin America,Colombia,Clothing,Jackets,Corporate,2,357.82,715.64,394.26,321.38,44.91
ORD-09753,2024-02-16,2024,Q1,2,February,North America,Mexico,Office Supplies,Notebooks,Small Business,20,22.21,444.2,277.41,166.79,37.55
ORD-09754,2023-12-14,2023,Q4,12,December,North America,United States,Office Supplies,Binders,Small Business,5,13.17,65.85,36.85,29.0,44.04
ORD-09755,2024-12-17,2024,Q4,12,December,Latin America,Chile,Electronics,Accessories,Corporate,19,38.4,729.6,462.41,267.19,36.62
ORD-09756,2022-06-07,2022,Q2,6,June,Europe,Italy,Electronics,Laptops,Small Business,4,1629.61,6518.44,3709.36,2809.08,43.09
ORD-09757,2022-11-12,2022,Q4,11,November,North America,Canada,Clothing,Shoes,Small Business,18,55.08,991.44,497.14,494.3,49.86
ORD-09758,2024-05-19,2024,Q2,5,May,Europe,United Kingdom,Clothing,Shirts,Home Office,4,92.17,368.68,238.78,129.9,35.23
ORD-09759,2024-03-20,2024,Q1,3,March,Europe,Germany,Clothing,Jackets,Small Business,6,368.82,2212.92,1253.18,959.74,43.37
ORD-09760,2022-07-16,2022,Q3,7,July,Europe,United Kingdom,Clothing,Accessories,Home Office,4,64.06,256.24,150.59,105.65,41.23
ORD-09761,2024-09-13,2024,Q3,9,September,North America,United States,Office Supplies,Notebooks,Consumer,14,35.37,495.18,276.24,218.94,44.21
ORD-09762,2022-01-11,2022,Q1,1,January,Asia Pacific,India,Office Supplies,Binders,Home Office,12,11.36,136.32,68.67,67.65,49.63
ORD-09763,2024-06-14,2024,Q2,6,June,Latin America,Chile,Office Supplies,Paper,Home Office,12,25.59,307.08,210.65,96.43,31.4
ORD-09764,2022-05-23,2022,Q2,5,May,North America,Canada,Office Supplies,Notebooks,Consumer,15,14.3,214.5,139.56,74.94,34.94
ORD-09765,2023-03-05,2023,Q1,3,March,North America,Mexico,Electronics,Tablets,Consumer,1,655.54,655.54,373.57,281.97,43.01
ORD-09766,2023-02-25,2023,Q1,2,February,Asia Pacific,China,Office Supplies,Pens,Corporate,6,25.28,151.68,112.33,39.35,25.94
ORD-09767,2024-12-07,2024,Q4,12,December,Asia Pacific,Japan,Office Supplies,Paper,Small Business,14,44.22,619.08,296.17,322.91,52.16
ORD-09768,2024-09-27,2024,Q3,9,September,Asia Pacific,South Korea,Clothing,Pants,Consumer,7,79.1,553.7,294.79,258.91,46.76
ORD-09769,2024-03-22,2024,Q1,3,March,Europe,Germany,Clothing,Jackets,Home Office,2,126.11,252.22,186.64,65.58,26.0
ORD-09770,2023-04-18,2023,Q2,4,April,Europe,Spain,Furniture,Cabinets,Home Office,3,398.75,1196.25,797.05,399.2,33.37
ORD-09771,2022-07-14,2022,Q3,7,July,Asia Pacific,China,Office Supplies,Binders,Consumer,14,24.32,340.48,213.72,126.76,37.23
ORD-09772,2024-04-02,2024,Q2,4,April,Asia Pacific,China,Furniture,Chairs,Small Business,6,125.88,755.28,426.04,329.24,43.59
ORD-09773,2023-07-06,2023,Q3,7,July,Europe,Germany,Clothing,Shirts,Consumer,2,29.39,58.78,36.05,22.73,38.67
ORD-09774,2024-12-21,2024,Q4,12,December,Asia Pacific,India,Office Supplies,Binders,Small Business,6,6.26,37.56,26.64,10.92,29.07
ORD-09775,2022-02-19,2022,Q1,2,February,North America,Mexico,Clothing,Pants,Small Business,2,50.54,101.08,62.88,38.2,37.79
ORD-09776,2024-04-18,2024,Q2,4,April,Europe,Italy,Clothing,Accessories,Small Business,2,75.29,150.58,104.99,45.59,30.28
ORD-09777,2022-01-08,2022,Q1,1,January,Latin America,Colombia,Clothing,Shirts,Small Business,4,118.86,475.44,293.83,181.61,38.2
ORD-09778,2022-07-17,2022,Q3,7,July,Latin America,Chile,Furniture,Chairs,Home Office,7,790.11,5530.77,3239.26,2291.51,41.43
ORD-09779,2024-11-21,2024,Q4,11,November,North America,Mexico,Office Supplies,Organizers,Consumer,10,13.24,132.4,60.34,72.06,54.43
ORD-09780,2023-01-17,2023,Q1,1,January,Latin America,Colombia,Furniture,Shelving,Small Business,12,290.38,3484.56,2321.25,1163.31,33.38
ORD-09781,2022-03-15,2022,Q1,3,March,Latin America,Argentina,Furniture,Lighting,Home Office,10,223.97,2239.7,1562.9,676.8,30.22
ORD-09782,2022-04-08,2022,Q2,4,April,Asia Pacific,South Korea,Clothing,Pants,Home Office,1,67.8,67.8,48.25,19.55,28.83
ORD-09783,2024-07-22,2024,Q3,7,July,North America,Canada,Office Supplies,Binders,Home Office,7,22.08,154.56,110.16,44.4,28.73
ORD-09784,2024-04-04,2024,Q2,4,April,Europe,United Kingdom,Furniture,Chairs,Home Office,6,107.23,643.38,395.42,247.96,38.54
ORD-09785,2023-01-17,2023,Q1,1,January,Asia Pacific,South Korea,Electronics,Smartphones,Corporate,11,470.12,5171.32,2977.43,2193.89,42.42
ORD-09786,2022-12-10,2022,Q4,12,December,North America,Canada,Clothing,Pants,Small Business,20,143.26,2865.2,1965.79,899.41,31.39
ORD-09787,2023-07-18,2023,Q3,7,July,North America,United States,Electronics,Laptops,Corporate,17,1196.54,20341.18,10769.16,9572.02,47.06
ORD-09788,2022-12-05,2022,Q4,12,December,North America,Mexico,Clothing,Pants,Consumer,1,91.09,91.09,59.96,31.13,34.17
ORD-09789,2022-02-11,2022,Q1,2,February,North America,Canada,Furniture,Cabinets,Small Business,20,869.63,17392.6,11497.01,5895.59,33.9
ORD-09790,2023-10-18,2023,Q4,10,October,North America,Mexico,Clothing,Shoes,Corporate,18,123.61,2224.98,1222.32,1002.66,45.06
ORD-09791,2022-05-05,2022,Q2,5,May,Latin America,Colombia,Clothing,Jackets,Small Business,18,266.95,4805.1,3574.83,1230.27,25.6
ORD-09792,2022-04-30,2022,Q2,4,April,Europe,France,Furniture,Lighting,Home Office,18,61.05,1098.9,601.65,497.25,45.25
ORD-09793,2022-01-31,2022,Q1,1,January,North America,United States,Electronics,Tablets,Small Business,20,784.03,15680.6,10239.89,5440.71,34.7
ORD-09794,2023-07-03,2023,Q3,7,July,North America,Mexico,Furniture,Desks,Consumer,20,735.48,14709.6,9166.84,5542.76,37.68
ORD-09795,2023-05-22,2023,Q2,5,May,Latin America,Colombia,Office Supplies,Notebooks,Corporate,8,18.15,145.2,72.83,72.37,49.84
ORD-09796,2023-06-16,2023,Q2,6,June,Europe,Spain,Clothing,Shirts,Home Office,15,89.52,1342.8,820.04,522.76,38.93
ORD-09797,2023-04-18,2023,Q2,4,April,Latin America,Brazil,Furniture,Lighting,Small Business,5,264.75,1323.75,648.84,674.91,50.98
ORD-09798,2022-09-11,2022,Q3,9,September,Latin America,Argentina,Furniture,Chairs,Home Office,10,491.69,4916.9,2875.88,2041.02,41.51
ORD-09799,2023-10-01,2023,Q4,10,October,Latin America,Chile,Furniture,Desks,Home Office,16,341.36,5461.76,2538.18,2923.58,53.53
ORD-09800,2023-08-06,2023,Q3,8,August,North America,Mexico,Furniture,Shelving,Corporate,5,248.94,1244.7,645.7,599.0,48.12
ORD-09801,2022-03-13,2022,Q1,3,March,North America,United States,Office Supplies,Pens,Home Office,5,11.23,56.15,30.46,25.69,45.75
ORD-09802,2023-08-07,2023,Q3,8,August,Latin America,Brazil,Furniture,Shelving,Home Office,19,390.3,7415.7,4411.65,3004.05,40.51
ORD-09803,2024-10-15,2024,Q4,10,October,Europe,Spain,Office Supplies,Binders,Home Office,12,21.46,257.52,179.39,78.13,30.34
ORD-09804,2024-01-06,2024,Q1,1,January,Europe,Italy,Office Supplies,Pens,Consumer,10,27.36,273.6,143.15,130.45,47.68
ORD-09805,2023-09-11,2023,Q3,9,September,Europe,United Kingdom,Clothing,Shoes,Home Office,6,89.45,536.7,278.19,258.51,48.17
ORD-09806,2023-08-14,2023,Q3,8,August,North America,Canada,Furniture,Desks,Consumer,18,543.04,9774.72,7280.18,2494.54,25.52
ORD-09807,2024-10-01,2024,Q4,10,October,Europe,Spain,Furniture,Shelving,Home Office,11,250.34,2753.74,1918.47,835.27,30.33
ORD-09808,2023-01-24,2023,Q1,1,January,Asia Pacific,Australia,Electronics,Tablets,Home Office,15,717.65,10764.75,7279.09,3485.66,32.38
ORD-09809,2023-11-15,2023,Q4,11,November,Latin America,Chile,Clothing,Jackets,Consumer,6,321.72,1930.32,1317.78,612.54,31.73
ORD-09810,2023-07-31,2023,Q3,7,July,North America,United States,Electronics,Tablets,Corporate,6,755.41,4532.46,2471.43,2061.03,45.47
ORD-09811,2023-07-10,2023,Q3,7,July,North America,United States,Clothing,Pants,Consumer,16,126.0,2016.0,1222.42,793.58,39.36
ORD-09812,2024-06-16,2024,Q2,6,June,Asia Pacific,China,Electronics,Tablets,Consumer,12,540.94,6491.28,4358.88,2132.4,32.85
ORD-09813,2022-10-10,2022,Q4,10,October,Latin America,Brazil,Clothing,Shoes,Home Office,6,191.7,1150.2,647.2,503.0,43.73
ORD-09814,2024-01-22,2024,Q1,1,January,Asia Pacific,China,Furniture,Desks,Corporate,19,329.12,6253.28,3729.55,2523.73,40.36
ORD-09815,2023-01-14,2023,Q1,1,January,North America,Mexico,Electronics,Accessories,Corporate,16,69.42,1110.72,722.38,388.34,34.96
ORD-09816,2022-10-05,2022,Q4,10,October,Asia Pacific,South Korea,Furniture,Lighting,Home Office,6,122.77,736.62,416.8,319.82,43.42
ORD-09817,2023-04-15,2023,Q2,4,April,Latin America,Colombia,Electronics,Laptops,Consumer,6,2415.54,14493.24,7597.34,6895.9,47.58
ORD-09818,2023-10-14,2023,Q4,10,October,North America,United States,Clothing,Jackets,Corporate,15,148.91,2233.65,1451.63,782.02,35.01
ORD-09819,2024-10-12,2024,Q4,10,October,Latin America,Argentina,Furniture,Chairs,Corporate,4,332.44,1329.76,908.91,420.85,31.65
ORD-09820,2023-09-18,2023,Q3,9,September,Europe,France,Furniture,Shelving,Small Business,11,252.62,2778.82,1938.82,840.0,30.23
ORD-09821,2024-08-11,2024,Q3,8,August,Asia Pacific,Japan,Furniture,Cabinets,Consumer,13,645.42,8390.46,5646.83,2743.63,32.7
ORD-09822,2022-02-13,2022,Q1,2,February,Europe,France,Clothing,Shoes,Consumer,12,189.12,2269.44,1251.23,1018.21,44.87
ORD-09823,2024-01-06,2024,Q1,1,January,Europe,France,Electronics,Tablets,Home Office,4,717.27,2869.08,1429.97,1439.11,50.16
ORD-09824,2024-04-09,2024,Q2,4,April,Latin America,Argentina,Clothing,Shirts,Consumer,19,101.43,1927.17,1389.9,537.27,27.88
ORD-09825,2024-03-31,2024,Q1,3,March,Asia Pacific,Japan,Furniture,Shelving,Home Office,13,332.75,4325.75,2643.02,1682.73,38.9
ORD-09826,2022-06-01,2022,Q2,6,June,North America,United States,Electronics,Smartphones,Consumer,19,759.79,14436.01,10005.34,4430.67,30.69
ORD-09827,2022-10-25,2022,Q4,10,October,Latin America,Colombia,Electronics,Laptops,Consumer,15,1968.65,29529.75,15129.65,14400.1,48.76
ORD-09828,2023-06-04,2023,Q2,6,June,Latin America,Chile,Electronics,Smartphones,Consumer,19,423.0,8037.0,4182.49,3854.51,47.96
ORD-09829,2022-07-25,2022,Q3,7,July,Latin America,Brazil,Clothing,Shirts,Consumer,8,61.6,492.8,252.61,240.19,48.74
ORD-09830,2022-06-02,2022,Q2,6,June,Europe,United Kingdom,Clothing,Accessories,Corporate,4,63.89,255.56,158.87,96.69,37.83
